time,month,temperature,feelslike,wind,direction,gust,cloud,humidity,precipitation,pressure,weather,label
21:00,2,25,26,11,ENE,20,25,57,0,1017,Partly cloudy,Clear
0:00,2,23,25,8,NE,14,20,63,0,1017,Clear,Clear
3:00,2,22,23,9,NE,13,15,68,0,1016,Clear,Sunny
6:00,2,22,23,11,NE,14,10,68,0,1017,Sunny,Sunny
9:00,2,28,30,10,NE,12,12,49,0,1017,Sunny,Partly cloudy
12:00,2,32,34,9,NE,10,44,38,0,1014,Partly cloudy,Partly cloudy
15:00,2,31,33,2,E,3,42,44,0,1013,Partly cloudy,Partly cloudy
18:00,2,27,29,8,ESE,13,59,54,0,1015,Partly cloudy,Clear
21:00,2,25,26,13,ENE,21,24,57,0,1016,Clear,Clear
0:00,2,22,25,8,NE,13,14,65,0,1016,Clear,Clear
3:00,2,21,22,9,NNE,13,9,68,0,1015,Clear,Sunny
6:00,2,21,22,8,NNE,9,9,69,0,1015,Sunny,Sunny
9:00,2,27,31,4,NNE,5,6,50,0,1015,Sunny,Sunny
12:00,2,32,35,2,NW,2,5,39,0,1013,Sunny,Sunny
15:00,2,32,33,4,SSE,4,21,37,0,1011,Sunny,Clear
18:00,2,26,28,10,SSE,17,18,55,0,1013,Clear,Clear
21:00,2,24,26,13,SE,22,11,64,0,1014,Clear,Clear
0:00,2,23,25,10,ESE,16,13,70,0,1014,Clear,Clear
3:00,2,22,23,8,ENE,14,20,71,0,1014,Clear,Partly cloudy
6:00,2,23,25,8,NE,11,46,66,0,1015,Partly cloudy,Partly cloudy
9:00,2,28,29,10,NNE,11,47,53,0,1015,Partly cloudy,Partly cloudy
12:00,2,32,34,6,NE,7,57,42,0,1013,Partly cloudy,Partly cloudy
15:00,2,31,33,8,ESE,10,49,49,0,1012,Partly cloudy,Partly cloudy
18:00,2,27,28,14,SSE,23,52,64,0,1013,Partly cloudy,Partly cloudy
21:00,2,25,27,14,SE,24,37,71,0,1014,Partly cloudy,Partly cloudy
0:00,2,24,26,9,ESE,15,43,75,0,1015,Partly cloudy,Partly cloudy
3:00,2,23,25,7,E,12,43,77,0,1014,Partly cloudy,Partly cloudy
6:00,2,24,26,6,NE,8,32,73,0,1014,Partly cloudy,Sunny
9:00,2,29,32,9,N,10,22,56,0,1015,Sunny,Cloudy
12:00,2,33,35,4,N,5,73,43,0,1013,Cloudy,Partly cloudy
15:00,2,31,34,7,SE,9,53,49,0,1012,Partly cloudy,Partly cloudy
18:00,2,27,29,13,SSE,20,42,65,0,1013,Partly cloudy,Clear
21:00,2,25,27,13,SE,20,20,73,0,1014,Clear,Partly cloudy
0:00,2,24,26,7,E,12,27,74,0,1013,Partly cloudy,Clear
3:00,2,23,26,4,NE,7,20,77,0,1013,Clear,Sunny
6:00,2,24,26,6,NE,8,21,73,0,1013,Sunny,Partly cloudy
9:00,2,29,32,9,NNW,11,54,59,0,1014,Partly cloudy,Partly cloudy
12:00,2,32,36,12,NW,13,49,48,0,1011,Partly cloudy,Patchy rain possible
15:00,2,32,36,2,WNW,3,31,48,0.7,1009,Patchy rain possible,Partly cloudy
18:00,2,27,30,15,SSE,24,51,68,0,1011,Partly cloudy,Patchy rain possible
21:00,2,25,27,16,SE,24,46,78,0.4,1011,Patchy rain possible,Partly cloudy
0:00,2,24,27,8,SE,12,60,77,0,1011,Partly cloudy,Overcast
3:00,2,24,27,3,SSW,5,89,79,0,1010,Overcast,Overcast
6:00,2,25,27,0,WSW,0,93,76,0,1011,Overcast,Cloudy
9:00,2,28,31,3,ENE,4,77,60,0,1012,Cloudy,Overcast
12:00,2,29,32,4,ESE,5,94,56,0,1011,Overcast,Partly cloudy
15:00,2,30,33,8,ESE,9,49,53,0,1009,Partly cloudy,Partly cloudy
18:00,2,26,29,9,SE,16,31,71,0,1009,Partly cloudy,Clear
21:00,2,25,28,8,SE,13,21,78,0,1010,Clear,Partly cloudy
0:00,2,24,27,10,SE,16,31,81,0,1011,Partly cloudy,Partly cloudy
3:00,2,24,27,9,ESE,13,26,80,0,1011,Partly cloudy,Partly cloudy
6:00,2,25,29,8,ESE,10,32,78,0,1012,Partly cloudy,Partly cloudy
9:00,2,31,34,11,E,13,52,56,0,1013,Partly cloudy,Partly cloudy
12:00,2,33,38,9,ESE,10,49,47,0,1011,Partly cloudy,Moderate or heavy rain shower
15:00,2,32,36,14,SE,25,31,53,4.5,1010,Moderate or heavy rain shower,Partly cloudy
18:00,2,27,31,13,SE,21,36,73,0,1011,Partly cloudy,Partly cloudy
21:00,2,26,29,13,SE,20,25,80,0,1012,Partly cloudy,Partly cloudy
0:00,2,25,28,11,ESE,18,31,81,0,1012,Partly cloudy,Partly cloudy
3:00,2,25,27,9,ESE,14,46,82,0,1011,Partly cloudy,Partly cloudy
6:00,2,25,28,11,E,15,41,78,0,1012,Partly cloudy,Sunny
9:00,2,31,34,14,E,16,22,54,0,1013,Sunny,Partly cloudy
12:00,2,34,38,10,ESE,11,29,42,0,1011,Partly cloudy,Partly cloudy
15:00,2,33,37,13,SE,16,31,48,0,1009,Partly cloudy,Partly cloudy
18:00,2,28,30,16,SE,24,47,68,0,1011,Partly cloudy,Clear
21:00,2,26,29,16,ESE,24,24,74,0,1012,Clear,Clear
0:00,2,25,28,12,ESE,18,17,78,0,1012,Clear,Clear
3:00,2,24,28,10,ESE,14,15,82,0,1011,Clear,Sunny
6:00,2,25,28,11,ESE,14,12,80,0,1012,Sunny,Sunny
9:00,2,31,34,13,E,15,9,52,0,1013,Sunny,Sunny
12:00,2,34,38,8,E,9,20,42,0,1011,Sunny,Partly cloudy
15:00,2,33,37,10,SE,11,35,48,0,1010,Partly cloudy,Cloudy
18:00,2,27,30,13,SE,20,70,70,0,1011,Cloudy,Clear
21:00,2,26,28,16,SE,23,15,76,0,1013,Clear,Clear
0:00,2,25,28,14,ESE,20,13,78,0,1013,Clear,Clear
3:00,2,24,27,11,ESE,15,11,81,0,1013,Clear,Sunny
6:00,2,24,28,10,E,11,5,79,0,1014,Sunny,Sunny
9:00,2,31,35,14,E,16,4,52,0,1014,Sunny,Partly cloudy
12:00,2,35,38,10,E,11,31,39,0,1012,Partly cloudy,Partly cloudy
15:00,2,32,35,14,SE,20,38,48,0,1010,Partly cloudy,Cloudy
18:00,2,28,30,13,SE,20,63,64,0,1011,Cloudy,Partly cloudy
21:00,2,27,29,12,SE,18,32,65,0,1012,Partly cloudy,Partly cloudy
0:00,2,26,28,8,SE,13,36,69,0,1012,Partly cloudy,Partly cloudy
3:00,2,25,27,6,ENE,9,26,73,0,1012,Partly cloudy,Sunny
6:00,2,25,28,8,NE,9,24,71,0,1013,Sunny,Partly cloudy
9:00,2,30,34,11,N,12,27,57,0,1012,Partly cloudy,Partly cloudy
12:00,2,33,38,5,N,6,37,46,0,1010,Partly cloudy,Light rain shower
15:00,2,33,37,6,SE,9,65,47,1.3,1008,Light rain shower,Partly cloudy
18:00,2,28,31,13,SSE,21,42,65,0,1010,Partly cloudy,Patchy rain possible
21:00,2,26,29,9,SE,14,19,71,0.3,1011,Patchy rain possible,Clear
0:00,2,25,28,4,NE,6,23,76,0,1011,Clear,Patchy rain possible
3:00,2,24,27,7,NNE,11,39,79,0.2,1010,Patchy rain possible,Partly cloudy
6:00,2,25,28,6,NNE,8,48,75,0,1012,Partly cloudy,Patchy rain possible
9:00,2,29,33,5,NNE,7,48,60,0.6,1012,Patchy rain possible,Partly cloudy
12:00,2,33,37,10,NE,12,51,48,0,1011,Partly cloudy,Moderate or heavy rain shower
15:00,2,31,35,13,E,24,48,55,5.7,1010,Moderate or heavy rain shower,Partly cloudy
18:00,2,27,31,5,ENE,8,54,74,0,1011,Partly cloudy,Partly cloudy
21:00,2,26,29,8,ENE,12,44,75,0,1011,Partly cloudy,Partly cloudy
0:00,2,25,28,8,E,12,57,79,0,1011,Partly cloudy,Partly cloudy
3:00,2,24,27,8,ENE,13,60,79,0,1011,Partly cloudy,Partly cloudy
6:00,2,25,27,8,NE,10,25,75,0,1012,Partly cloudy,Sunny
9:00,2,29,34,8,NE,10,8,56,0,1013,Sunny,Partly cloudy
12:00,2,34,37,10,ENE,12,46,40,0,1010,Partly cloudy,Partly cloudy
15:00,2,33,37,7,ESE,9,28,43,0,1009,Partly cloudy,Partly cloudy
18:00,2,29,31,10,SE,16,46,58,0,1011,Partly cloudy,Partly cloudy
21:00,2,27,29,13,ENE,20,35,61,0,1012,Partly cloudy,Clear
0:00,2,25,27,10,ENE,15,19,68,0,1012,Clear,Clear
3:00,2,24,27,9,NE,13,14,72,0,1011,Clear,Sunny
6:00,2,25,28,9,NE,10,9,70,0,1012,Sunny,Sunny
9:00,2,30,34,8,ENE,9,7,52,0,1012,Sunny,Sunny
12:00,2,35,38,5,ENE,6,18,38,0,1010,Sunny,Sunny
15:00,2,34,37,5,SE,6,23,40,0,1008,Sunny,Clear
18:00,2,28,30,17,SE,27,18,57,0,1009,Clear,Clear
21:00,2,27,28,15,ESE,24,21,60,0,1010,Clear,Clear
0:00,3,26,28,9,ENE,15,24,62,0,1010,Clear,Clear
3:00,3,25,27,7,NE,11,24,65,0,1010,Clear,Partly cloudy
6:00,3,25,28,7,NE,9,26,66,0,1012,Partly cloudy,Sunny
9:00,3,31,35,5,ENE,6,14,50,0,1013,Sunny,Sunny
12:00,3,35,39,4,ENE,4,25,37,0,1010,Sunny,Partly cloudy
15:00,3,34,37,6,ESE,7,28,41,0,1009,Partly cloudy,Partly cloudy
18:00,3,29,32,11,SE,17,47,57,0,1010,Partly cloudy,Light rain shower
21:00,3,27,29,7,SE,11,41,69,1.9,1011,Light rain shower,Partly cloudy
0:00,3,26,28,7,NE,11,25,71,0,1011,Partly cloudy,Patchy rain possible
3:00,3,24,27,8,NNE,11,28,78,0.6,1010,Patchy rain possible,Partly cloudy
6:00,3,24,26,8,NNE,10,33,72,0,1012,Partly cloudy,Partly cloudy
9:00,3,29,32,4,ENE,4,25,55,0,1012,Partly cloudy,Partly cloudy
12:00,3,34,37,1,SE,2,45,42,0,1010,Partly cloudy,Partly cloudy
15:00,3,32,35,6,SSE,8,46,44,0,1008,Partly cloudy,Partly cloudy
18:00,3,28,29,13,S,21,28,55,0,1010,Partly cloudy,Partly cloudy
21:00,3,26,27,10,ESE,15,29,62,0,1012,Partly cloudy,Clear
0:00,3,24,27,5,E,7,11,65,0,1011,Clear,Clear
3:00,3,24,26,7,ENE,10,11,66,0,1010,Clear,Sunny
6:00,3,24,27,7,ENE,8,9,66,0,1011,Sunny,Sunny
9:00,3,29,34,2,NE,2,7,51,0,1011,Sunny,Sunny
12:00,3,34,38,1,SSE,1,12,39,0,1008,Sunny,Sunny
15:00,3,33,35,11,SSE,13,21,41,0,1007,Sunny,Clear
18:00,3,27,29,15,SSE,21,9,60,0,1008,Clear,Clear
21:00,3,25,26,19,SE,28,7,66,0,1010,Clear,Clear
0:00,3,24,26,12,ESE,17,7,72,0,1010,Clear,Clear
3:00,3,23,26,9,ESE,11,6,77,0,1010,Clear,Sunny
6:00,3,23,27,8,ENE,9,5,73,0,1011,Sunny,Sunny
9:00,3,29,33,9,NNE,10,3,52,0,1011,Sunny,Sunny
12:00,3,33,36,8,NNE,9,10,37,0,1009,Sunny,Sunny
15:00,3,33,36,5,SE,6,14,37,0,1007,Sunny,Clear
18:00,3,26,28,15,SE,21,9,63,0,1008,Clear,Clear
21:00,3,25,27,15,SE,21,6,70,0,1009,Clear,Clear
0:00,3,24,26,11,ESE,15,7,73,0,1010,Clear,Clear
3:00,3,23,27,5,SE,7,7,78,0,1010,Clear,Sunny
6:00,3,23,28,4,SE,5,5,77,0,1011,Sunny,Sunny
9:00,3,30,34,8,ESE,10,3,52,0,1012,Sunny,Sunny
12:00,3,34,37,4,SSE,4,24,39,0,1009,Sunny,Sunny
15:00,3,33,36,10,SSE,12,18,42,0,1007,Sunny,Clear
18:00,3,26,29,16,SSE,21,3,68,0,1008,Clear,Clear
21:00,3,25,27,15,SE,20,6,74,0,1009,Clear,Clear
0:00,3,24,27,10,SE,14,23,82,0,1010,Clear,Partly cloudy
3:00,3,23,26,5,S,7,27,89,0,1009,Partly cloudy,Partly cloudy
6:00,3,24,27,5,SSE,6,29,85,0,1011,Partly cloudy,Sunny
9:00,3,30,34,6,SSE,7,12,55,0,1011,Sunny,Sunny
12:00,3,33,39,4,ESE,5,10,43,0,1009,Sunny,Sunny
15:00,3,33,36,8,SE,9,25,42,0,1007,Sunny,Clear
18:00,3,27,29,18,SSE,24,15,68,0,1008,Clear,Clear
21:00,3,25,27,19,SE,27,22,74,0,1009,Clear,Partly cloudy
0:00,3,25,27,18,SE,25,53,77,0,1010,Partly cloudy,Partly cloudy
3:00,3,24,27,12,SE,16,51,80,0,1010,Partly cloudy,Sunny
6:00,3,24,28,12,ESE,13,5,77,0,1011,Sunny,Sunny
9:00,3,30,37,10,E,11,0,53,0,1011,Sunny,Sunny
12:00,3,34,37,5,ESE,6,18,33,0,1009,Sunny,Sunny
15:00,3,33,34,17,SSE,20,10,38,0,1008,Sunny,Clear
18:00,3,27,28,17,SSE,25,3,59,0,1009,Clear,Clear
21:00,3,25,27,17,SE,25,3,72,0,1011,Clear,Clear
0:00,3,24,26,13,SE,19,9,78,0,1011,Clear,Clear
3:00,3,23,26,9,SE,12,11,84,0,1011,Clear,Sunny
6:00,3,24,28,9,ESE,10,4,77,0,1012,Sunny,Sunny
9:00,3,29,33,12,E,14,2,48,0,1012,Sunny,Sunny
12:00,3,33,36,6,E,7,13,38,0,1010,Sunny,Sunny
15:00,3,33,35,9,SE,10,12,36,0,1008,Sunny,Clear
18:00,3,26,28,20,SE,29,8,67,0,1009,Clear,Clear
21:00,3,25,27,21,SE,32,6,70,0,1011,Clear,Clear
0:00,3,24,26,15,SE,22,14,75,0,1011,Clear,Clear
3:00,3,23,26,12,ESE,16,15,79,0,1011,Clear,Sunny
6:00,3,24,27,14,E,16,7,76,0,1012,Sunny,Sunny
9:00,3,30,33,14,E,16,3,50,0,1012,Sunny,Sunny
12:00,3,35,37,8,ESE,9,16,33,0,1009,Sunny,Sunny
15:00,3,33,35,16,SSE,19,9,37,0,1007,Sunny,Clear
18:00,3,27,29,16,SSE,22,5,60,0,1009,Clear,Clear
21:00,3,25,27,19,SE,29,4,72,0,1010,Clear,Clear
0:00,3,24,26,14,SE,21,11,77,0,1011,Clear,Clear
3:00,3,23,25,12,ESE,17,16,82,0,1010,Clear,Sunny
6:00,3,23,26,10,ESE,12,13,79,0,1011,Sunny,Sunny
9:00,3,30,35,11,E,13,3,48,0,1012,Sunny,Sunny
12:00,3,34,40,4,E,4,5,37,0,1009,Sunny,Sunny
15:00,3,34,37,10,SSE,11,8,37,0,1007,Sunny,Clear
18:00,3,26,28,16,SSE,22,4,63,0,1009,Clear,Clear
21:00,3,25,27,16,SE,22,7,73,0,1011,Clear,Clear
0:00,3,24,27,11,ESE,15,12,80,0,1011,Clear,Clear
3:00,3,23,26,8,ESE,11,14,85,0,1010,Clear,Sunny
6:00,3,24,28,9,SE,10,7,80,0,1012,Sunny,Sunny
9:00,3,31,37,8,SE,9,3,51,0,1012,Sunny,Sunny
12:00,3,34,39,6,SE,7,8,43,0,1010,Sunny,Sunny
15:00,3,33,37,12,SSE,14,14,43,0,1008,Sunny,Clear
18:00,3,27,29,16,SSE,21,4,65,0,1010,Clear,Clear
21:00,3,25,28,15,SE,21,9,73,0,1011,Clear,Partly cloudy
0:00,3,24,27,12,SE,17,28,81,0,1012,Partly cloudy,Clear
3:00,3,23,27,6,SSE,9,23,88,0,1011,Clear,Sunny
6:00,3,24,28,5,SSE,6,21,83,0,1012,Sunny,Sunny
9:00,3,30,37,6,SSE,7,3,53,0,1012,Sunny,Sunny
12:00,3,34,39,4,SSE,5,8,41,0,1010,Sunny,Sunny
15:00,3,33,36,10,SSE,12,16,40,0,1008,Sunny,Clear
18:00,3,26,28,19,SSE,26,6,69,0,1010,Clear,Clear
21:00,3,26,28,16,SE,21,14,69,0,1012,Clear,Clear
0:00,3,25,28,10,SSE,13,24,76,0,1012,Clear,Partly cloudy
3:00,3,24,27,6,S,8,37,83,0,1011,Partly cloudy,Sunny
6:00,3,25,28,8,SSE,9,22,82,0,1012,Sunny,Partly cloudy
9:00,3,31,34,7,SSE,8,37,52,0,1012,Partly cloudy,Partly cloudy
12:00,3,34,38,3,SSW,3,46,40,0,1009,Partly cloudy,Partly cloudy
15:00,3,33,37,11,S,12,31,42,0,1008,Partly cloudy,Clear
18:00,3,28,31,16,S,21,12,62,0,1009,Clear,Clear
21:00,3,27,29,13,SSE,17,20,67,0,1011,Clear,Clear
0:00,3,26,28,10,SSE,13,19,70,0,1011,Clear,Clear
3:00,3,25,28,9,SSE,12,22,73,0,1011,Clear,Partly cloudy
6:00,3,26,29,11,SSE,13,35,69,0,1012,Partly cloudy,Sunny
9:00,3,31,35,10,S,12,23,52,0,1012,Sunny,Partly cloudy
12:00,3,34,38,8,SSE,10,47,40,0,1010,Partly cloudy,Partly cloudy
15:00,3,34,37,15,S,17,33,42,0,1008,Partly cloudy,Clear
18:00,3,28,31,14,SSE,21,23,60,0,1010,Clear,Partly cloudy
21:00,3,27,29,13,SSE,20,45,69,0,1011,Partly cloudy,Partly cloudy
0:00,3,25,28,8,SE,12,46,76,0,1012,Partly cloudy,Clear
3:00,3,25,28,6,ESE,9,20,80,0,1011,Clear,Sunny
6:00,3,26,30,8,E,10,12,78,0,1011,Sunny,Sunny
9:00,3,32,36,9,SE,10,8,47,0,1012,Sunny,Partly cloudy
12:00,3,35,39,12,SSE,13,30,39,0,1009,Partly cloudy,Partly cloudy
15:00,3,32,35,21,SSE,25,33,46,0,1008,Partly cloudy,Partly cloudy
18:00,3,28,30,17,SSE,24,29,65,0,1009,Partly cloudy,Partly cloudy
21:00,3,26,29,18,SE,26,29,75,0,1011,Partly cloudy,Partly cloudy
0:00,3,26,29,12,SE,17,31,79,0,1010,Partly cloudy,Partly cloudy
3:00,3,25,28,10,SE,15,27,83,0,1009,Partly cloudy,Sunny
6:00,3,26,29,14,ESE,17,17,75,0,1010,Sunny,Sunny
9:00,3,32,36,14,E,16,19,49,0,1011,Sunny,Partly cloudy
12:00,3,34,37,10,SE,12,51,43,0,1009,Partly cloudy,Light rain shower
15:00,3,32,35,17,SSE,23,61,53,0.4,1008,Light rain shower,Cloudy
18:00,3,28,31,17,SE,26,70,71,0,1009,Cloudy,Cloudy
21:00,3,26,29,15,SE,23,85,77,0,1011,Cloudy,Cloudy
0:00,3,26,29,13,SE,19,77,80,0,1011,Cloudy,Cloudy
3:00,3,25,28,10,ESE,16,79,83,0,1010,Cloudy,Partly cloudy
6:00,3,26,29,15,ESE,19,50,78,0,1011,Partly cloudy,Sunny
9:00,3,32,35,18,ESE,21,25,51,0,1011,Sunny,Partly cloudy
12:00,3,34,37,20,SE,23,36,46,0,1010,Partly cloudy,Partly cloudy
15:00,3,33,36,21,SSE,25,49,50,0,1008,Partly cloudy,Clear
18:00,3,28,30,19,SE,27,18,70,0,1009,Clear,Clear
21:00,3,26,29,17,SE,24,19,78,0,1011,Clear,Clear
0:00,3,25,28,13,SE,19,16,82,0,1011,Clear,Clear
3:00,3,25,28,12,ESE,15,7,85,0,1011,Clear,Sunny
6:00,3,26,29,18,ESE,23,13,79,0,1013,Sunny,Sunny
9:00,3,32,35,20,ESE,23,6,48,0,1014,Sunny,Sunny
12:00,3,35,37,21,SE,24,11,37,0,1011,Sunny,Sunny
15:00,3,33,36,25,SSE,29,10,42,0,1010,Sunny,Clear
18:00,3,28,31,17,SE,23,6,65,0,1010,Clear,Clear
21:00,3,26,30,13,SE,18,6,75,0,1012,Clear,Clear
0:00,3,26,29,10,ESE,14,11,80,0,1012,Clear,Clear
3:00,3,25,29,10,ESE,14,16,82,0,1012,Clear,Sunny
6:00,3,27,29,16,ESE,20,18,74,0,1013,Sunny,Sunny
9:00,3,33,36,15,ESE,17,23,47,0,1014,Sunny,Cloudy
12:00,3,34,38,12,ESE,13,68,43,0,1012,Cloudy,Moderate or heavy rain shower
15:00,3,33,37,15,ESE,26,29,49,3.6,1010,Moderate or heavy rain shower,Clear
18:00,3,28,32,10,SE,16,19,71,0,1011,Clear,Clear
21:00,3,26,29,14,SE,22,23,79,0,1012,Clear,Partly cloudy
0:00,3,26,29,13,SE,19,25,83,0,1012,Partly cloudy,Clear
3:00,3,25,28,11,ESE,16,24,84,0,1012,Clear,Sunny
6:00,3,26,29,15,ESE,18,18,77,0,1012,Sunny,Sunny
9:00,3,31,35,12,E,14,12,53,0,1012,Sunny,Cloudy
12:00,3,35,39,8,ESE,9,82,43,0,1010,Cloudy,Light rain shower
15:00,3,33,37,14,SE,21,69,49,2,1008,Light rain shower,Partly cloudy
18:00,3,28,30,18,SSE,26,28,68,0,1010,Partly cloudy,Partly cloudy
21:00,3,26,29,15,SE,22,40,78,0,1012,Partly cloudy,Cloudy
0:00,3,25,28,10,SSE,15,64,84,0,1012,Cloudy,Partly cloudy
3:00,3,25,28,5,SSE,7,62,88,0,1012,Partly cloudy,Partly cloudy
6:00,3,26,30,5,SE,5,39,83,0,1012,Partly cloudy,Partly cloudy
9:00,3,31,36,7,ESE,8,27,57,0,1012,Partly cloudy,Partly cloudy
12:00,3,33,38,5,E,6,45,46,0,1010,Partly cloudy,Cloudy
15:00,3,33,37,13,SE,15,86,49,0,1008,Cloudy,Partly cloudy
18:00,3,28,31,18,SSE,24,28,67,0,1009,Partly cloudy,Partly cloudy
21:00,3,27,29,16,SE,22,35,72,0,1011,Partly cloudy,Overcast
0:00,3,26,28,12,SE,16,10,75,0,1011,Overcast,Overcast
3:00,3,26,28,10,SE,14,0,77,0,1011,Overcast,Cloudy
6:00,3,27,29,12,SE,15,98,75,0,1012,Cloudy,Partly cloudy
9:00,3,31,34,14,SE,16,83,55,0,1012,Partly cloudy,Partly cloudy
12:00,3,32,36,11,SSE,13,60,50,0,1009,Partly cloudy,Partly cloudy
15:00,3,32,36,13,SSE,15,57,51,0,1008,Partly cloudy,Clear
18:00,3,28,31,17,SSE,24,48,70,0,1009,Clear,Clear
21:00,3,26,29,17,SE,24,19,77,0,1011,Clear,Clear
0:00,3,25,28,15,SE,22,23,79,0,1011,Clear,Partly cloudy
3:00,3,25,28,13,ESE,18,28,81,0,1010,Partly cloudy,Sunny
6:00,3,26,29,15,ESE,18,17,76,0,1011,Sunny,Sunny
9:00,3,32,35,16,SE,18,11,51,0,1012,Sunny,Sunny
12:00,3,35,39,12,SE,14,24,42,0,1009,Sunny,Sunny
15:00,3,33,36,20,SSE,23,16,46,0,1008,Sunny,Clear
18:00,3,28,30,17,SSE,23,16,68,0,1009,Clear,Clear
21:00,3,26,29,16,SE,22,21,77,0,1011,Clear,Clear
0:00,3,25,28,12,SE,17,24,82,0,1011,Clear,Partly cloudy
3:00,3,25,28,11,ESE,16,28,84,0,1011,Partly cloudy,Sunny
6:00,3,26,29,14,ESE,17,13,78,0,1012,Sunny,Sunny
9:00,3,32,35,16,ESE,18,12,45,0,1012,Sunny,Sunny
12:00,3,34,37,16,SE,18,18,38,0,1011,Sunny,Sunny
15:00,3,34,37,19,SSE,22,16,40,0,1009,Sunny,Clear
18:00,3,29,31,19,SSE,28,18,64,0,1010,Clear,Clear
21:00,3,27,30,14,SE,20,24,74,0,1012,Clear,Clear
0:00,3,26,30,10,ESE,14,16,77,0,1012,Clear,Clear
3:00,3,26,30,9,ESE,12,13,79,0,1011,Clear,Sunny
6:00,3,27,31,13,ESE,15,15,72,0,1012,Sunny,Sunny
9:00,3,33,37,14,E,17,17,47,0,1012,Sunny,Partly cloudy
12:00,3,35,39,13,ESE,15,45,40,0,1010,Partly cloudy,Patchy rain possible
15:00,3,33,36,19,SE,26,39,49,0.2,1009,Patchy rain possible,Clear
18:00,3,29,31,20,SE,31,23,67,0,1010,Clear,Clear
21:00,3,27,30,18,ESE,26,12,73,0,1012,Clear,Clear
0:00,3,26,29,13,ESE,18,7,79,0,1012,Clear,Clear
3:00,3,25,28,12,ESE,16,9,81,0,1012,Clear,Sunny
6:00,3,26,28,16,E,20,8,75,0,1013,Sunny,Sunny
9:00,3,32,36,14,E,17,8,46,0,1013,Sunny,Sunny
12:00,3,37,40,11,E,13,13,32,0,1010,Sunny,Sunny
15:00,3,36,37,19,SE,22,7,34,0,1009,Sunny,Clear
18:00,3,29,31,21,SE,31,5,55,0,1011,Clear,Clear
21:00,3,28,29,19,ESE,29,7,61,0,1013,Clear,Clear
0:00,3,27,28,14,ESE,20,12,58,0,1013,Clear,Clear
3:00,3,25,28,12,ENE,17,6,60,0,1013,Clear,Sunny
6:00,3,27,29,12,ENE,14,5,57,0,1014,Sunny,Sunny
9:00,3,32,35,12,ENE,14,6,40,0,1014,Sunny,Sunny
12:00,3,35,38,12,E,13,23,34,0,1012,Sunny,Partly cloudy
15:00,3,34,36,13,ESE,17,25,40,0,1010,Partly cloudy,Partly cloudy
18:00,3,30,33,12,SE,18,33,51,0,1012,Partly cloudy,Clear
21:00,3,28,30,17,SE,25,24,62,0,1013,Clear,Partly cloudy
0:00,3,27,29,8,ESE,12,37,65,0,1013,Partly cloudy,Clear
3:00,3,26,29,6,ENE,8,23,67,0,1012,Clear,Partly cloudy
6:00,3,27,29,9,ENE,11,35,61,0,1013,Partly cloudy,Sunny
9:00,3,33,35,15,E,17,17,41,0,1013,Sunny,Sunny
12:00,3,36,38,14,ESE,16,20,34,0,1011,Sunny,Partly cloudy
15:00,3,34,36,16,SE,20,29,41,0,1009,Partly cloudy,Clear
18:00,3,30,32,18,SE,28,25,59,0,1011,Clear,Clear
21:00,3,28,30,19,ESE,30,16,65,0.1,1012,Clear,Clear
0:00,3,27,30,13,ESE,20,8,68,0,1012,Clear,Clear
3:00,3,26,30,10,ESE,14,7,72,0,1011,Clear,Sunny
6:00,3,27,31,10,E,11,14,67,0,1013,Sunny,Partly cloudy
9:00,3,33,36,13,E,15,31,43,0,1013,Partly cloudy,Partly cloudy
12:00,3,36,38,15,ESE,17,46,35,0,1012,Partly cloudy,Partly cloudy
15:00,3,33,36,18,ESE,25,46,43,0,1010,Partly cloudy,Partly cloudy
18:00,3,29,32,18,ESE,27,56,61,0,1012,Partly cloudy,Partly cloudy
21:00,3,28,30,14,ESE,19,32,65,0,1014,Partly cloudy,Clear
0:00,3,27,30,7,ESE,10,23,69,0,1013,Clear,Clear
3:00,3,26,29,7,E,10,23,71,0,1012,Clear,Sunny
6:00,3,27,31,9,ENE,10,20,67,0,1013,Sunny,Sunny
9:00,3,33,37,12,ENE,14,20,45,0,1014,Sunny,Partly cloudy
12:00,3,35,39,10,ESE,12,45,38,0,1012,Partly cloudy,Partly cloudy
15:00,3,34,37,11,SE,14,47,45,0,1010,Partly cloudy,Partly cloudy
18:00,3,30,32,20,ESE,32,47,59,0,1012,Partly cloudy,Clear
21:00,3,28,30,19,ESE,30,23,66,0,1013,Clear,Partly cloudy
0:00,3,27,29,16,ESE,25,31,68,0,1013,Partly cloudy,Partly cloudy
3:00,3,26,29,12,ESE,17,34,72,0,1012,Partly cloudy,Partly cloudy
6:00,3,27,30,14,ESE,17,25,67,0,1013,Partly cloudy,Sunny
9:00,3,33,36,16,ESE,19,22,45,0,1013,Sunny,Partly cloudy
12:00,3,35,38,13,ESE,15,46,39,0,1011,Partly cloudy,Partly cloudy
15:00,3,33,36,19,SSE,25,32,48,0.1,1009,Partly cloudy,Partly cloudy
18:00,3,29,32,15,SE,20,26,67,0,1011,Partly cloudy,Partly cloudy
21:00,3,27,31,13,SE,18,31,76,0,1012,Partly cloudy,Partly cloudy
0:00,4,26,30,9,SE,12,34,80,0,1012,Partly cloudy,Partly cloudy
3:00,4,26,29,7,ESE,10,48,83,0,1012,Partly cloudy,Partly cloudy
